session_id,Participant id,quota,status,Started DateTime,Completed Date Time,time_taken,Age,Age range,sex,language,nationality,country_of_birth,ethnicity,student_status,employment_status,num_approvals,num_rejections,prolific_score,Reviewed At DateTime,Entered Code,IP,Ethnicity,Handedness,College,Highest education level,Marital status,Employer Type,Leadership/Position of power/Supervisory duties,Current education level (if student),Subject,Number of subordinates,Religious Affiliation,Religious Affiliation (Mother),Religious Affiliation (Father),Supervisor,Supervisory Interactions,Political_Affiliation_US,Sexual Orientation,Current U.S state of residence,Current U.S state of birth,Computer Programming,Preferred programming language,Parents Educational Level,Record Video,Children,Socioeconomic Status,Current UK area of residence,Place of most time spent before turing 18,UK area of birth,Nationality (UK),Smoker,Smoking frequency,Industry,Industry Role,Christianity Affiliation,Phone Operating System,Investment,Car Owner,Car Brand,Units of alcohol,Charitable Giving,Pain Question,Windfarms,Pain - For How Long,Technology use at work,Head Injury,Deception,Political Affiliation (UK),BREXIT,Body Weight,Chronic Disease,Video Games,Vision,Literacy Difficulties,Personal Income (GBP),Household Income (GBP),Household Size,Charity Affiliation,Diet,Adblocker,Number of children,Other crowdsourcing platforms,Number of studies,Parents Marital Status,Parents' Divorce Age,Parents' Divorce Management,Ethnicity 2,Recent Purchases 1,Live Chat,Vaccine Opinions 1,Vaccine Opinions 2,Past Diet,Pregnancy,First Pregnancy,iPhone model,Vera Rubin,Head Injury: Knock out history,Year of birth of first child,Year of birth of 2nd child,Year of birth of 3rd child,Hobbies - Categories,Social Media,Location services,Other crowdsourcing platforms select,TV shows 1,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q16,Q1-aggregate,Q1,Base_1_Agree_1,Base_1_Agree_2,Base_1_Agree_3,Base_1_Agree_4,Base_1_Agree_4_TEXT,Base_1_disagree_1,Base_1_disagree_2,Base_1_disagree_3,Base_1_disagree_4,Base_1_disagree_5,Base_1_disagree_6,Base_1_disagree_7,Base_1_disagree_7_TEXT,Q2-aggregate,Q2,Base_2_disagree_1,Base_2_disagree_2,Base_2_disagree_3,Base_2_disagree_3_TEXT,PED-aggregate,Q9,Doping-aggregate,Q10,Q11,Q14,Q13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584af7a9bb147f0001786d14,5810ddbbcf37cc00018d1e39,own,Approved,27:52.8,30:43.8,170.952,45,35-55,Female,English,United States,United States,Caucasian,No,Full-Time,22,0,100,,0QGHY0HV,173.217.1.189,Caucasian,Right-handed,no college,College/A levels,Divorced,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,6-Apr,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Judaism,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Republican,heterosexual,Louisiana (LA),Maryland (MD),Yes,Python,Both my parents do NOT have a bachelor_Ñés degree (from a 4 year college),No,Yes,3,N/A,N/A,N/A,N/A,No,N/A,Scientific or Technical Services,Middle Management,Christian -- no particular branch or denomination,Android,No,Yes,Nissan,0,ë£1-ë£50,Yes,6,2-5 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,Yes,N/A,Yes,No,"ë£20,000 - ë£29,999","ë£20,000 - ë£29,999",4,No,I do not follow any diet,"Yes, I have used an Ad Blocker",3,Yes,0-10,Still married/partners,N/A,N/A,White/Caucasian,Yes,Yes,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,No,N/A,N/A,Yes,Yes,1998,1999,2001,,N/A,N/A,N/A,N/A,12/9/16 10:27,12/9/16 10:30,IP Address,173.217.1.189,100,161,TRUE,12/9/16 10:30,R_12rShTmnn1v2XFm,,,,,32.56950378,-93.69229889,anonymous,5810ddbbcf37cc00018d1e39,disagree,Disagree,,,,,,Somewhat disagree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,,,disagree,Disagree,Disagree,Strongly agree,,,disagree,Strongly Disagree,no answer,,Yes,Yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b001f6cca010001fe301b,581291fd072c230001933d38,sw,Approved,03:59.7,06:52.8,173.086,18,18-23,Female,English,United States,United States,Caucasian,Yes,Unemployed (and job seeking),20,2,98,,9NRHPG92,76.186.52.189,Caucasian,Right-handed,young,Secondary school/GCSE,In a relationship,N/A,N/A,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)",N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",N/A,N/A,Republican,N/A,Texas (TX),Texas (TX),N/A,N/A,Both my parents do NOT have a bachelor_Ñés degree (from a 4 year college),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,Yes,5,N/A,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Underweight,No,N/A,Yes,No,"Less than ë£10,000 ","ë£40,000 - ë£49,999",5,N/A,N/A,"Yes, I have used an Ad Blocker",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,12/9/16 11:04,12/9/16 11:06,IP Address,76.186.52.189,100,165,TRUE,12/9/16 11:06,R_A7iksYToqOfrEKR,,,,,33.03059387,-96.99259949,anonymous,581291fd072c230001933d38,positive,Somewhat agree,Agree,Strongly agree,Somewhat agree,,,,,,,,,,,disagree,Somewhat disagree,Strongly disagree,Strongly agree,,,no answer,,positive,Agree,No,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584afe14db871400012da3eb,5815767b0643a600016f0e72,own,Approved,55:16.3,58:36.1,199.77,45,35-55,Female,English,United States,United States,,No,,17,0,100,,0QGHY0HV,24.125.96.140,N/A,N/A,no college,College/A levels,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Republican,N/A,Georgia (GA),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"ë£70,000 - ë£79,999",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,12/9/16 10:55,12/9/16 10:58,IP Address,24.125.96.140,100,182,TRUE,12/9/16 10:58,R_2floWiBrDFvftXL,,,,,34.22810364,-84.1780014,anonymous,5815767b0643a600016f0e72,positive,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,disagree,Somewhat disagree,Neither agree nor disagree,Agree,,,no answer,,disagree,Somewhat disagree,Yes,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b0cc672789f000166c34d,581649f0b434f0000184d2a9,sw,Approved,57:58.5,01:05.7,187.138,23,18-23,Female,English,United States,United States,Caucasian,No,Full-Time,16,0,100,,9NRHPG92,141.214.17.224,Caucasian,Right-handed,young,College/A levels,In a relationship,Federal government employee,N/A,N/A,N/A,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",N/A,N/A,Democrat,N/A,Michigan (MI),N/A,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,N/A,Health Care and Social Assistance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,N/A,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Underweight,No,N/A,Yes,No,"ë£10,000 - ë£19,999","ë£10,000 - ë£19,999",4,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,White/Caucasian,N/A,N/A,7 (TOTALLY AGREE),N/A,No,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 11:58,12/9/16 12:01,IP Address,141.214.17.224,100,180,TRUE,12/9/16 12:01,R_2QuIXM7uUiB7my0,,,,,42.32409668,-83.71130371,anonymous,581649f0b434f0000184d2a9,disagree,Somewhat disagree,,,,,,Disagree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,,,positive,Somewhat agree,,,,,disagree,Somewhat disagree,no answer,,No,No,No issues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584c68e5289dea0001641819,581e46e4d46deb00012f6701,own,Approved,43:17.5,45:56.0,158.49,45,35-55,Female,English,United States,United States,,No,Full-Time,8,0,100,,0QGHY0HV,68.59.136.204,N/A,N/A,no college,No formal qualifications,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Democrat,N/A,Tennessee (TN),Arkansas (AR),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,more than once a day,N/A,N/A,N/A,N/A,N/A,No,N/A,Yes,No,"ë£30,000 - ë£39,999","ë£30,000 - ë£39,999",2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,12/10/16 12:43,12/10/16 12:45,IP Address,68.59.136.204,100,147,TRUE,12/10/16 12:45,R_2SpEB2REn1ODbAO,,,,,35.00270081,-85.22399902,anonymous,581e46e4d46deb00012f6701,disagree,Strongly disagree,,,,,,Disagree,Agree,Agree,Agree,Strongly agree,Strongly disagree,Neither agree nor disagree,,disagree,Strongly disagree,Strongly agree,Disagree,Neither agree nor disagree,,disagree,Strongly Disagree,no answer,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584afafe9f1f4400015455a4,582080a4cc5f08000103c98d,ywc,Approved,42:06.8,44:42.5,155.631,27,24-34,Female,English,United States,United States,Caucasian,No,Part-Time,47,0,100,,MAN5SH9E,73.199.97.128,Caucasian,Right-handed,college,Undergraduate degree (BA/BSc/other),Married,None of the above,No,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",N/A,N/A,Republican,N/A,New Jersey (NJ),New Jersey (NJ),N/A,N/A,Both my parents have a bachelor_Ñés degree (from a 4 year college),Yes,No,4,N/A,N/A,N/A,N/A,N/A,N/A,Health Care and Social Assistance,N/A,N/A,Android,No,Yes,N/A,N/A,N/A,No,N/A,N/A,N/A,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"ë£10,000 - ë£19,999","ë£10,000 - ë£19,999",2,No,N/A,"Yes, I have used an Ad Blocker",N/A,No,N/A,Still married/partners,N/A,N/A,White/Caucasian,N/A,N/A,N/A,6 (AGREE),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 10:42,12/9/16 10:44,IP Address,73.199.97.128,100,144,TRUE,12/9/16 10:44,R_1243uaUT9gHF8IO,,,,,39.82400513,-75.13179779,anonymous,582080a4cc5f08000103c98d,positive,Strongly agree,Agree,Strongly agree,Strongly agree,,,,,,,,,,,disagree,Somewhat disagree,Strongly disagree,Agree,,,no answer,,disagree,Strongly disagree,No,Yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b0ff11f819a0001869638,5820a0d5f96392000109c89b,own,Approved,11:29.2,15:49.0,259.715,39,35-55,Female,English,United States,United States,Caucasian,No,Unemployed (and job seeking),14,1,99,,0QGHY0HV,98.251.17.160,Caucasian,N/A,no college,College/A levels,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Democrat,N/A,Georgia (GA),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,N/A,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,12/9/16 12:11,12/9/16 12:15,IP Address,98.251.17.160,100,255,TRUE,12/9/16 12:15,R_1GuZMRfw38NIY5g,,,,,33.88220215,-84.37830353,anonymous,5820a0d5f96392000109c89b,positive,Strongly agree,Somewhat disagree,Somewhat agree,Disagree,Strongly agree,It is unethical,,,,,,,,,disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,no comment,no answer,,disagree,Strongly disagree,No,No,"I'm not religious, but I am moral. I don't believe we should manipulate our DNA structure.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b0bd851f36f0001df7a52,5821a3529bcebe0001180477,sm,Approved,54:00.8,57:25.5,204.715,22,18-23,Male,English,United States,United States,East Asian,Yes,Unemployed (and job seeking),27,0,100,,SLPHWN0G,71.202.140.23,East Asian,Right-handed,young,Undergraduate degree (BA/BSc/other),Single,N/A,N/A,Undergraduate degree (BA/BSc/other),Psychology,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",N/A,N/A,Democrat,heterosexual,California (CA),California (CA),No,N/A,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,No,No,4,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,Catholic,iOS (iPhone),No,No,N/A,0,ë£0,Yes,4,0-3months,4 or 6 times a week,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,N/A,"ë£90,000 - ë£99,999",4,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,0-10,Still married/partners,N/A,N/A,East Asian,Yes,No,6 (AGREE),5 (SOMEWHAT AGREE),No,N/A,N/A,N/A,No,No,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 11:54,12/9/16 11:57,IP Address,71.202.140.23,100,195,TRUE,12/9/16 11:57,R_2v82KePdr2YGASm,,,,,37.90730286,-122.2819977,anonymous,5821a3529bcebe0001180477,disagree,Somewhat disagree,,,,,,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,,,disagree,Somewhat disagree,Agree,Somewhat agree,,,no answer,,disagree,Disagree,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584af4dbbd8738000155317b,5822413c53b1410001b05914,sm,Approved,15:55.1,17:59.0,123.957,19,18-23,Male,English,United States,United States,African,No,Part-Time,21,1,100,,SLPHWN0G,68.40.101.171,African,Right-handed,young,Secondary school/GCSE,Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Democrat,heterosexual,Michigan (MI),Michigan (MI),I don't know,N/A,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,Yes,No,5,N/A,N/A,N/A,N/A,No,N/A,Retail,Other,N/A,Android,No,No,N/A,0,ë£0,Yes,4,10-20 years,not at all,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Very Overweight,Yes,10-12 hours,Yes,Yes,"Less than ë£10,000 ","Less than ë£10,000 ",2,No,5-2 Diet,"Yes, I have used an Ad Blocker",N/A,Yes,0-10,Divorced/Seperated,Before my 11th birthday,Managed by my parents,Black/African American,Yes,No,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,N/A,N/A,N/A,No,,,,,,N/A,N/A,N/A,N/A,12/9/16 10:16,12/9/16 10:17,IP Address,68.40.101.171,100,114,TRUE,12/9/16 10:17,R_3qgw1Kg9YWL6094,,,,,42.81219482,-85.72280121,anonymous,5822413c53b1410001b05914,positive,Agree,Somewhat agree,Agree,Somewhat agree,,,,,,,,,,,disagree,Disagree,Disagree,Agree,,,disagree,Strongly Disagree,no answer,,No,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584af694463f6600019358ec,5824fa344a1c000001ca1ab4,ymc,Approved,23:16.9,24:38.4,81.516,30,24-34,Male,English,United States,United States,Caucasian,No,Full-Time,20,0,100,,OIFB7Y1H,72.23.202.127,Caucasian,Right-handed,college,Graduate degree (MA/MSc/MPhil/other),In a relationship,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,10-Jul,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",No,N/A,Republican,heterosexual,Ohio (OH),Ohio (OH),No,N/A,Both my parents have a bachelor_Ñés degree (from a 4 year college),No,Yes,6,N/A,N/A,N/A,N/A,No,N/A,Scientific or Technical Services,Upper Management,Baptist,Android,Yes,Yes,Ford,4-Jan,ë£201-ë£500,Yes,6,2-5 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Underweight,No,10-12 hours,Yes,No,"ë£40,000 - ë£49,999","ë£50,000 - ë£59,999",4,No,I do not follow any diet,"Yes, I have used an Ad Blocker",2,Yes,30-Nov,Still married/partners,N/A,N/A,White/Caucasian,Yes,Yes,3(SOMEWHAT DISAGREE),5 (SOMEWHAT AGREE),Yes,N/A,N/A,N/A,Yes,No,2000,2006,N/A,,N/A,N/A,N/A,N/A,12/9/16 10:23,12/9/16 10:24,IP Address,72.23.202.127,100,75,TRUE,12/9/16 10:24,R_UbXyrPSAEuSi5Oh,,,,,41.23609924,-81.92240143,anonymous,5824fa344a1c000001ca1ab4,positive,Agree,Somewhat disagree,Disagree,Agree,,,,,,,,,,,positive,Somewhat agree,,,,,disagree,Strongly Disagree,no answer,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846b86d9b84b8000121d3bc,5825d90de7d8850001ce9cb6,own,Approved,09:01.9,11:08.7,126.733,43,35-55,Female,English,United States,United States,Caucasian,No,Full-Time,28,0,100,,GKQFIT2U,69.141.198.1,Caucasian,Right-handed,no college,College/A levels,Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,N/A,N/A,1,Do Not Wish to Answer,N/A,N/A,N/A,N/A,Other,N/A,New Jersey (NJ),N/A,N/A,N/A,Both my parents do NOT have a bachelor_„Žs degree (from a 4 year college),N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Android,Yes,N/A,N/A,N/A,N/A,Yes,7,5-10 years,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,N/A,Yes,No,"‘£40,000 - ‘£49,999","‘£50,000 - ‘£59,999",4,Yes,I do not follow any diet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,White/Caucasian,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Other,N/A,,,,,N/A,N/A,N/A,N/A,N/A,12/6/16 5:09,12/6/16 5:11,IP Address,69.141.198.1,100,119,TRUE,12/6/16 5:11,R_3fZBQUpviDzWmgU,,,,,40.28300476,-74.71510315,anonymous,5825d90de7d8850001ce9cb6,positive,Agree,Agree,Agree,Agree,,,,,,,,,,,positive,Agree,,,,,no answer,,disagree,Disagree,No,No,none ty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584af419fd1fbf0001d85e06,5826340fc8fa310001000e20,sm,Approved,12:41.8,14:34.4,112.605,19,18-23,Male,English,United States,United States,East Asian,Yes,Other,14,0,100,,SLPHWN0G,47.149.251.99,East Asian,N/A,young,College/A levels,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,None,N/A,California (CA),California (CA),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,5,N/A,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,N/A,Yes,No,"Less than ë£10,000 ","ë£90,000 - ë£99,999",4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,East Asian,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 10:12,12/9/16 10:14,IP Address,47.149.251.99,100,92,TRUE,12/9/16 10:14,R_2tmzJ3ajgDDIn1q,,,,,33.90809631,-117.1082001,anonymous,5826340fc8fa310001000e20,indifferent,Neither agree nor disagree,,,,,,,,,,,,,,indifferent,Neither agree nor disagree,,,,,no answer,,indifferent,Neither agree nor disagree,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b06e8bb147f0001786d2b,5827df1116e3c70001b70bf0,ymn,Approved,32:56.8,35:06.2,129.439,32,24-34,Male,English,United States,United States,Caucasian,No,Unemployed (and job seeking),20,0,100,,7V1HKAD5,73.88.220.200,Caucasian,Left-handed,no college,No formal qualifications,In a relationship,N/A,N/A,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)",N/A,N/A,N/A,N/A,N/A,bisexual,Indiana (IN),Indiana (IN),Yes,N/A,N/A,N/A,No,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4-Jan,ë£1-ë£50,Yes,7,1-2 years,N/A,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,N/A,Yes,Yes,"Less than ë£10,000 ","Less than ë£10,000 ",1,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,N/A,N/A,Still married/partners,N/A,N/A,White/Caucasian,N/A,N/A,N/A,6 (AGREE),Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 11:33,12/9/16 11:35,IP Address,73.88.220.200,100,119,TRUE,12/9/16 11:35,R_3HB2mBubxRG7Yct,,,,,39.96099854,-85.98370361,anonymous,5827df1116e3c70001b70bf0,indifferent,Neither agree nor disagree,,,,,,,,,,,,,,indifferent,Neither agree nor disagree,,,,,disagree,Somewhat disagree,no answer,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584af568f1b9b3000192be7e,5827f0bbe410980001e0e6be,ymc,Approved,18:15.9,22:42.8,266.894,26,24-34,Male,English,United States,United Kingdom,Caucasian,Yes,Full-Time,27,1,100,,OIFB7Y1H,190.74.164.230,Caucasian,Right-handed,college,Undergraduate degree (BA/BSc/other),Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,Undergraduate degree (BA/BSc/other),Engineering,6-Apr,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,Republican,heterosexual,Florida (FL),N/A,No,N/A,Both my parents have a bachelor_Ñés degree (from a 4 year college),No,Yes,6,N/A,N/A,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",N/A,Yes,1-6 times a week,Computer and Electronics Manufacturing,Middle Management,Catholic,iOS (iPhone),Yes,Yes,Renault,4-Jan,ë£50-ë£75,Yes,6,1-2 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"ë£50,000 - ë£59,999","ë£50,000 - ë£59,999",3,No,Mediterranean Diet,"Yes, I have used an Ad Blocker",1,Yes,N/A,Still married/partners,N/A,N/A,White/Caucasian,Yes,Yes,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,N/A,N/A,N/A,Yes,No,2010,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 10:18,12/9/16 10:22,IP Address,190.74.164.230,100,256,TRUE,12/9/16 10:22,R_4T37MFrs5pmerbH,,,,,8,-66,anonymous,5827f0bbe410980001e0e6be,disagree,Disagree,,,,,,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Disagree,,,positive,Strongly agree,,,,,no answer,,disagree,Strongly disagree,Yes,Somewhat,We all have some genetic advantage in one way or another,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
